Players
Randy
Ashley
Dad
Dottie
Tausha
Jarrod
Aaron
Elizabeth
Logan
Kelly
Becky
Ryan
Brandon
Bob
Norman
Dakota
Nobody
Jordan
Damien
Sandy
Gervice
Marlie
Aiden
Alexis
Mom
Dave
Seven Wonders Data
109,Ashley,Unknown,false,52,2012-03-16 22:00:00 UTC
109,Dad,Unknown,true,62,2012-03-16 22:00:00 UTC
110,Randy,Unknown,false,40,2012-03-16 22:30:00 UTC
110,Ashley,Unknown,false,41,2012-03-16 22:30:00 UTC
110,Dad,Unknown,true,53,2012-03-16 22:30:00 UTC
111,Randy,Unknown,false,43,2012-03-16 23:00:00 UTC
111,Ashley,Unknown,true,60,2012-03-16 23:00:00 UTC
111,Dad,Unknown,false,53,2012-03-16 23:00:00 UTC
112,Randy,Unknown,false,56,2012-03-16 23:30:00 UTC
112,Ashley,Unknown,false,53,2012-03-16 23:30:00 UTC
112,Dad,Unknown,true,58,2012-03-16 23:30:00 UTC
113,Randy,Unknown,false,46,2012-03-23 23:00:00 UTC
113,Ashley,Unknown,true,56,2012-03-23 23:00:00 UTC
113,Dad,Unknown,false,41,2012-03-23 23:00:00 UTC
114,Randy,Unknown,false,47,2012-03-23 23:30:00 UTC
114,Ashley,Unknown,true,48,2012-03-23 23:30:00 UTC
114,Dad,Unknown,false,24,2012-03-23 23:30:00 UTC
115,Randy,Unknown,false,43,2012-03-30 23:00:00 UTC
115,Ashley,Unknown,true,61,2012-03-30 23:00:00 UTC
115,Dad,Unknown,false,42,2012-03-30 23:00:00 UTC
116,Randy,Unknown,false,47,2012-03-30 23:30:00 UTC
116,Ashley,Unknown,true,60,2012-03-30 23:30:00 UTC
116,Dad,Unknown,false,28,2012-03-30 23:30:00 UTC
117,Randy,Unknown,false,48,2012-03-31 00:00:00 UTC
117,Ashley,Unknown,false,44,2012-03-31 00:00:00 UTC
117,Dad,Unknown,true,49,2012-03-31 00:00:00 UTC
118,Randy,Unknown,false,48,2012-03-31 00:30:00 UTC
118,Ashley,Unknown,false,36,2012-03-31 00:30:00 UTC
118,Dad,Unknown,true,49,2012-03-31 00:30:00 UTC
119,Randy,Unknown,true,52,2012-04-06 23:00:00 UTC
119,Ashley,Unknown,false,39,2012-04-06 23:00:00 UTC
119,Dad,Unknown,false,44,2012-04-06 23:00:00 UTC
119,Dottie,Abu Simbel,false,40,2012-04-06 23:00:00 UTC
119,Becky,Unknown,true,30,2012-04-06 23:00:00 UTC
120,Randy,Unknown,true,61,2012-04-07 00:00:00 UTC
120,Ashley,Unknown,false,50,2012-04-07 00:00:00 UTC
120,Dad,Unknown,false,38,2012-04-07 00:00:00 UTC
120,Dottie,Ephesos,false,51,2012-04-07 00:00:00 UTC
120,Becky,Babylon,true,24,2012-04-07 00:00:00 UTC
121,Randy,Unknown,false,47,2012-04-20 22:30:00 UTC
121,Dad,Unknown,false,40,2012-04-20 22:30:00 UTC
121,Dottie,The Great Wall,true,49,2012-04-20 22:30:00 UTC
121,Becky,Ephesos,false,34,2012-04-20 22:30:00 UTC
122,Randy,Unknown,false,43,2012-04-20 23:00:00 UTC
122,Dottie,Rhodos,false,43,2012-04-20 23:00:00 UTC
122,Dad,Unknown,false,27,2012-04-20 23:00:00 UTC
